"idade_pessoa";"salario_anual";"tipo_imovel";"anos_trabalhados";"motivo_emprestimo";"pontuacao_emprestimo";"valor_emprestimo";"taxa_juros";"possibilidade_inadimplencia";"renda_percentual";"foi_inadimplente";"anos_primeiro_emprestimo"
40;83000;"Mortgage";7.0;"Education";"B";2800;12.18;1;0.03;"N";13
23;49400;"Rent";0.0;"Education";"A";20000;6.54;1;0.4;"N";4
22;94500;"Rent";2.0;"Personal";"B";20000;0.0;0;0.21;"N";2
24;48000;"Rent";2.0;"Debtconsolidation";"B";14550;9.62;0;0.3;"N";3
24;55000;"Rent";2.0;"Debtconsolidation";"A";4500;7.9;0;0.08;"N";2
25;57000;"Mortgage";5.0;"Homeimprovement";"D";11200;14.46;0;0.2;"Y";4
24;55008;"Rent";6.0;"Venture";"E";10000;14.93;0;0.18;"Y";3
27;35000;"Rent";1.0;"Venture";"A";4500;7.66;0;0.13;"N";7
26;73440;"Own";1.0;"Personal";"B";35000;9.91;0;0.48;"N";2
28;43200;"Rent";1.0;"Medical";"A";3000;7.49;0;0.07;"N";9
30;90000;"Rent";2.0;"Debtconsolidation";"B";20000;11.99;0;0.22;"N";9
25;78600;"Rent";0.0;"Debtconsolidation";"C";8400;13.48;0;0.11;"Y";3
51;62046;"Rent";8.0;"Venture";"A";8000;0.0;0;0.13;"N";30
22;10800;"Rent";0.0;"Medical";"C";3600;12.23;1;0.33;"Y";3
37;38000;"Rent";4.0;"Personal";"D";6000;15.33;0;0.16;"Y";16
26;75000;"Mortgage";5.0;"Venture";"A";15000;8.49;0;0.2;"N";3
25;120000;"Mortgage";9.0;"Homeimprovement";"B";28000;10.74;0;0.23;"N";3
29;76663;"Rent";9.0;"Education";"A";12000;0.0;0;0.16;"N";9
37;27000;"Rent";2.0;"Homeimprovement";"A";8500;8.49;1;0.31;"N";17
26;21600;"Rent";3.0;"Medical";"B";6000;10.59;0;0.28;"N";4
26;65000;"Mortgage";2.0;"Venture";"D";8000;17.27;0;0.12;"Y";3
22;32000;"Rent";7.0;"Education";"C";14000;12.23;1;0.44;"N";3
42;52400;"Mortgage";14.0;"Personal";"B";21000;10.38;0;0.4;"N";15
27;87360;"Mortgage";0.0;"Homeimprovement";"B";7000;10.36;0;0.08;"N";6
21;43000;"Rent";2.0;"Medical";"A";9200;8.94;0;0.21;"N";2
24;425000;"Mortgage";8.0;"Education";"A";10000;7.88;0;0.02;"N";2
33;96000;"Mortgage";0.0;"Debtconsolidation";"C";8000;13.72;0;0.08;"N";5
35;92000;"Mortgage";19.0;"Medical";"A";14400;6.99;0;0.16;"N";10
30;34000;"Rent";0.0;"Personal";"B";4000;10.95;0;0.12;"N";9
23;72000;"Rent";7.0;"Venture";"B";12000;9.99;0;0.17;"N";3
27;60000;"Mortgage";2.0;"Debtconsolidation";"B";15000;11.86;0;0.25;"N";8
32;150000;"Own";3.0;"Homeimprovement";"C";8000;0.0;0;0.05;"Y";6
24;20400;"Rent";3.0;"Debtconsolidation";"C";7550;14.79;1;0.37;"Y";3
29;94000;"Mortgage";9.0;"Personal";"A";10000;7.51;0;0.11;"N";7
25;50000;"Rent";3.0;"Venture";"D";16000;17.58;1;0.32;"N";4
22;82000;"Mortgage";6.0;"Debtconsolidation";"C";10000;12.87;0;0.12;"Y";2
21;65253;"Mortgage";5.0;"Venture";"A";3000;6.03;0;0.045974897;"N";10
33;60000;"Mortgage";7.0;"Venture";"A";7000;7.14;0;0.12;"N";10
45;139380;"Own";4.0;"Homeimprovement";"A";9000;7.51;0;0.06;"N";12
25;101877;"Rent";9.0;"Venture";"B";6600;10.99;0;0.06;"N";2
29;144000;"Mortgage";13.0;"Venture";"A";16000;6.62;0;0.11;"N";9
28;75000;"Mortgage";9.0;"Debtconsolidation";"B";9600;10.62;0;0.13;"N";7
23;62000;"Rent";1.0;"Debtconsolidation";"A";10000;8.94;0;0.16;"N";2
30;59004;"Rent";3.0;"Homeimprovement";"D";14000;15.28;0;0.24;"N";10
37;74400;"Own";21.0;"Venture";"A";7500;7.05;0;0.1;"N";11
26;48000;"Rent";4.0;"Debtconsolidation";"B";8400;11.12;0;0.17;"N";2
28;48500;"Rent";4.0;"Personal";"C";15000;12.87;1;0.31;"Y";8
38;30000;"Rent";0.0;"Education";"B";5600;9.99;1;0.19;"N";15
40;14400;"Rent";0.0;"Medical";"B";1000;9.25;0;0.07;"N";11
23;86400;"Own";0.0;"Education";"D";16000;11.86;0;0.19;"N";3
27;69936;"Mortgage";11.0;"Debtconsolidation";"A";8000;7.66;0;0.11;"N";10
21;91500;"Mortgage";4.0;"Personal";"C";8000;13.61;0;0.09;"N";2
24;110000;"Rent";7.0;"Venture";"D";24000;15.62;0;0.22;"N";4
24;58000;"Rent";5.0;"Medical";"A";5000;7.49;0;0.09;"N";2
22;25500;"Other";0.0;"Venture";"A";13000;10.62;0;0.509803921;"N";2
23;36000;"Rent";5.0;"Education";"B";10000;9.99;0;0.28;"N";2
47;43200;"Mortgage";8.0;"Homeimprovement";"D";13750;14.84;0;0.32;"Y";13
24;97700;"Mortgage";5.0;"Venture";"B";25000;11.12;0;0.26;"N";3
24;60000;"Rent";0.0;"Personal";"B";25000;10.99;1;0.42;"N";3
26;43000;"Rent";2.0;"Medical";"B";7000;9.99;0;0.16;"N";3
25;33000;"Rent";0.0;"Venture";"C";10000;15.96;1;0.3;"Y";3
24;37950;"Rent";8.0;"Education";"B";11000;11.86;0;0.29;"N";2
37;65000;"Rent";2.0;"Debtconsolidation";"A";10000;5.42;0;0.15;"N";14
35;130000;"Mortgage";3.0;"Debtconsolidation";"C";9000;12.73;0;0.07;"Y";8
24;113000;"Mortgage";5.0;"Education";"B";17950;11.99;0;0.16;"N";4
23;52000;"Rent";5.0;"Education";"C";8000;13.22;0;0.15;"Y";4
26;119000;"Mortgage";3.0;"Debtconsolidation";"A";9000;7.74;0;0.08;"N";4
22;67000;"Own";5.0;"Education";"D";7500;16.29;0;0.11;"Y";3
26;30000;"Own";3.0;"Personal";"A";6000;7.9;0;0.2;"N";2
43;68000;"Mortgage";2.0;"Personal";"C";7000;12.61;0;0.1;"N";11
28;70900;"Mortgage";12.0;"Education";"D";25000;15.37;0;0.35;"Y";6
31;54000;"Mortgage";5.0;"Medical";"F";19400;18.53;1;0.36;"N";10
21;55000;"Mortgage";5.0;"Education";"A";10500;7.51;0;0.19;"N";3
25;40000;"Mortgage";5.0;"Homeimprovement";"B";15000;11.36;1;0.38;"N";2
27;60000;"Mortgage";6.0;"Personal";"A";10000;7.49;0;0.17;"N";7
23;44000;"Rent";2.0;"Medical";"C";6000;14.22;0;0.14;"Y";4
25;34800;"Rent";0.0;"Medical";"C";1000;13.98;0;0.03;"Y";3
28;57000;"Rent";12.0;"Debtconsolidation";"B";20000;11.71;1;0.35;"N";6
26;23624;"Rent";6.0;"Personal";"B";10000;9.88;1;0.42;"N";2
27;59147;"Mortgage";11.0;"Medical";"B";7000;11.26;0;0.12;"N";5
23;62400;"Other";0.0;"Personal";"A";25000;0.0;0;0.28;"N";7
31;75000;"Mortgage";8.0;"Education";"D";16500;16.77;0;0.22;"Y";8
26;100016;"Rent";10.0;"Education";"C";11200;13.98;0;0.11;"Y";2
26;110000;"Mortgage";2.0;"Homeimprovement";"B";12000;10.74;0;0.11;"N";4
42;69996;"Mortgage";1.0;"Personal";"A";10000;7.66;0;0.14;"N";12
24;60000;"Rent";6.0;"Venture";"A";10000;9.32;0;0.17;"N";2
27;84000;"Rent";0.0;"Venture";"D";2500;14.59;1;0.03;"N";9
25;19200;"Rent";1.0;"Venture";"E";7000;16.82;1;0.36;"Y";3
30;60000;"Own";11.0;"Medical";"A";20000;6.17;0;0.33;"N";5
42;29000;"Rent";1.0;"Personal";"D";5000;16.49;1;0.17;"Y";13
37;63000;"Rent";2.0;"Debtconsolidation";"B";11000;0.0;0;0.17;"N";16
25;35000;"Rent";9.0;"Venture";"B";1000;11.99;0;0.03;"N";3
36;70000;"Mortgage";2.0;"Personal";"A";11000;7.51;0;0.16;"N";12
24;59000;"Mortgage";3.0;"Education";"C";6800;12.53;1;0.12;"N";2
31;201000;"Mortgage";3.0;"Personal";"B";15000;11.12;0;0.07;"N";5
25;30000;"Mortgage";0.0;"Homeimprovement";"A";8000;6.92;0;0.27;"N";3
22;60000;"Rent";6.0;"Personal";"B";12500;10.59;0;0.21;"N";4
30;51600;"Rent";5.0;"Debtconsolidation";"C";16000;13.49;1;0.31;"N";8
22;108000;"Own";2.0;"Venture";"C";8000;15.27;0;0.07;"Y";2
24;71496;"Mortgage";5.0;"Personal";"D";15000;15.95;0;0.21;"Y";3
29;30000;"Mortgage";0.0;"Debtconsolidation";"A";15000;9.63;0;0.5;"N";8
25;80004;"Rent";9.0;"Homeimprovement";"C";11000;12.53;0;0.14;"N";4
31;45000;"Rent";0.0;"Education";"C";4000;13.43;0;0.09;"N";6
24;83000;"Rent";8.0;"Personal";"A";35000;8.9;1;0.42;"N";2
25;51492;"Mortgage";2.0;"Education";"B";13800;10.38;0;0.27;"N";4
25;43000;"Rent";2.0;"Venture";"A";7800;7.14;0;0.18;"N";3
28;59000;"Mortgage";1.0;"Debtconsolidation";"A";12000;9.63;1;0.2;"N";10
35;90000;"Rent";3.0;"Debtconsolidation";"B";11000;11.99;0;0.12;"N";10
22;101000;"Rent";0.0;"Education";"A";1475;5.79;0;0.01;"N";3
47;305000;"Mortgage";6.0;"Homeimprovement";"C";10000;13.43;0;0.03;"Y";12
45;34000;"Rent";1.0;"Education";"A";5000;0.0;1;0.15;"N";11
30;50000;"Mortgage";6.0;"Debtconsolidation";"C";4000;14.27;0;0.08;"N";9
21;25000;"Rent";0.0;"Education";"A";8125;7.9;1;0.33;"N";3
31;50000;"Rent";9.0;"Debtconsolidation";"A";12000;6.03;0;0.24;"N";6
27;35000;"Rent";11.0;"Venture";"A";10000;8.49;0;0.29;"N";6
30;31000;"Mortgage";3.0;"Venture";"D";12000;14.42;1;0.39;"N";5
22;24960;"Rent";0.0;"Venture";"A";2500;7.51;0;0.1;"N";2
24;45000;"Rent";0.0;"Debtconsolidation";"D";4000;15.99;1;0.09;"N";4
37;56500;"Mortgage";4.0;"Education";"B";10000;0.0;0;0.18;"N";13
34;54072;"Mortgage";12.0;"Medical";"B";7000;11.89;0;0.13;"N";9
24;80000;"Mortgage";8.0;"Education";"B";18000;10.62;0;0.23;"N";2
23;32000;"Own";2.0;"Venture";"A";6500;8.59;0;0.2;"N";2
27;43200;"Rent";4.0;"Medical";"B";4200;10.74;0;0.1;"N";6
33;120000;"Mortgage";3.0;"Medical";"A";14000;7.29;0;0.12;"N";8
29;125004;"Rent";3.0;"Medical";"B";7200;9.99;0;0.06;"N";6
23;70000;"Mortgage";7.0;"Education";"A";20000;6.17;0;0.29;"N";2
29;73000;"Mortgage";6.0;"Education";"D";21000;13.36;1;0.29;"Y";7
24;50004;"Rent";5.0;"Education";"A";4000;7.88;0;0.08;"N";2
26;74000;"Mortgage";8.0;"Education";"B";15000;9.91;1;0.2;"N";3
22;44094;"Rent";1.0;"Personal";"A";3600;7.37;0;0.08;"N";2
24;39000;"Rent";5.0;"Medical";"D";20000;14.74;1;0.51;"N";2
27;52000;"Rent";0.0;"Personal";"C";6225;14.35;0;0.12;"N";7
27;50055;"Mortgage";5.0;"Venture";"B";15000;10.62;0;0.3;"N";5
33;50000;"Mortgage";14.0;"Debtconsolidation";"D";10000;16.89;1;0.2;"N";7
29;90000;"Rent";4.0;"Venture";"B";12000;10.74;0;0.13;"N";10
35;85000;"Rent";1.0;"Debtconsolidation";"A";3600;7.51;0;0.04;"N";6
29;16800;"Rent";9.0;"Homeimprovement";"D";2750;14.84;1;0.16;"Y";10
21;33600;"Rent";2.0;"Medical";"B";12000;11.12;1;0.36;"N";3
25;45149;"Mortgage";0.0;"Education";"A";9000;5.79;0;0.2;"N";4
23;85000;"Rent";5.0;"Medical";"C";6700;15.23;0;0.08;"Y";2
22;50000;"Rent";6.0;"Education";"D";11400;17.58;0;0.23;"Y";4
23;47000;"Rent";4.0;"Education";"B";5000;9.99;0;0.11;"N";3
26;77100;"Rent";8.0;"Education";"B";35000;12.42;1;0.45;"N";3
24;49500;"Rent";9.0;"Education";"D";6000;16.07;0;0.12;"Y";4
22;33600;"Mortgage";7.0;"Education";"A";10750;7.88;0;0.32;"N";2
37;74000;"Mortgage";6.0;"Personal";"D";10000;16.29;1;0.14;"N";14
33;58000;"Mortgage";2.0;"Venture";"B";15000;9.91;0;0.26;"N";9
35;40000;"Rent";0.0;"Medical";"B";5600;9.76;0;0.14;"N";6
25;50100;"Rent";1.0;"Personal";"D";12000;14.74;1;0.24;"Y";2
23;75000;"Rent";3.0;"Venture";"A";2000;5.79;0;0.03;"N";3
23;45000;"Mortgage";4.0;"Education";"C";8650;14.27;0;0.19;"N";2
22;48526;"Mortgage";0.0;"Education";"B";13500;11.14;0;0.28;"N";3
26;54000;"Mortgage";10.0;"Education";"A";5000;6.62;0;0.09;"N";2
26;44400;"Mortgage";0.0;"Debtconsolidation";"C";6500;14.35;0;0.15;"N";3
34;113000;"Rent";6.0;"Education";"C";9600;0.0;0;0.08;"Y";9
25;39000;"Rent";1.0;"Homeimprovement";"D";10750;14.59;1;0.28;"Y";4
30;108000;"Mortgage";14.0;"Homeimprovement";"B";5000;10.99;0;0.05;"N";5
34;90636;"Mortgage";4.0;"Education";"C";17000;13.85;0;0.19;"Y";5
24;96900;"Mortgage";8.0;"Debtconsolidation";"A";9300;6.17;0;0.1;"N";2
42;54000;"Rent";4.0;"Debtconsolidation";"C";16000;12.87;1;0.3;"Y";14
24;113000;"Mortgage";5.0;"Venture";"B";10500;0.0;0;0.09;"N";4
40;50000;"Mortgage";5.0;"Homeimprovement";"D";6000;14.96;0;0.12;"Y";16
39;24000;"Rent";1.0;"Debtconsolidation";"A";8500;7.49;1;0.35;"N";12
29;112500;"Mortgage";11.0;"Education";"C";3000;13.35;0;0.03;"N";10
39;67000;"Rent";0.0;"Venture";"D";24000;15.31;1;0.36;"N";11
25;19000;"Rent";0.0;"Debtconsolidation";"C";750;12.29;0;0.04;"Y";4
23;26400;"Rent";0.0;"Personal";"A";4800;0.0;0;0.18;"N";4
27;109000;"Mortgage";7.0;"Education";"A";3950;6.03;0;0.04;"N";7
22;25000;"Rent";0.0;"Medical";"C";7000;12.87;0;0.28;"Y";2
21;31000;"Rent";0.0;"Debtconsolidation";"B";3100;13.22;0;0.1;"N";4
22;58000;"Rent";2.0;"Personal";"A";6000;6.92;0;0.1;"N";4
26;42900;"Rent";3.0;"Personal";"D";10000;0.0;0;0.23;"N";3
23;34800;"Rent";0.0;"Homeimprovement";"B";7000;11.99;1;0.2;"N";3
27;70000;"Rent";2.0;"Education";"B";10000;10.99;0;0.14;"N";6
27;157500;"Own";6.0;"Medical";"C";25000;12.87;0;0.16;"Y";6
22;60132;"Rent";7.0;"Education";"C";15000;14.26;0;0.25;"N";4
21;49200;"Rent";4.0;"Education";"C";6000;13.72;0;0.12;"N";3
27;36000;"Mortgage";0.0;"Debtconsolidation";"A";6000;7.29;0;0.17;"N";10
34;65000;"Mortgage";17.0;"Personal";"B";10000;11.36;0;0.15;"N";7
44;83000;"Other";2.0;"Personal";"D";12000;16.0;1;0.14;"Y";12
21;81000;"Own";0.0;"Education";"C";8400;12.53;0;0.1;"Y";3
31;49000;"Rent";5.0;"Homeimprovement";"B";6000;10.59;1;0.12;"N";9
23;30000;"Rent";0.0;"Personal";"B";5000;11.86;0;0.17;"N";2
25;41718;"Own";3.0;"Venture";"A";5000;7.51;0;0.12;"N";2
25;32000;"Rent";7.0;"Debtconsolidation";"A";11000;7.66;1;0.34;"N";3
26;97000;"Rent";3.0;"Education";"C";21000;0.0;0;0.22;"Y";3
21;18456;"Rent";2.0;"Medical";"C";3500;13.35;1;0.19;"Y";2
21;12960;"Rent";2.0;"Venture";"B";2525;0.0;1;0.19;"N";2
40;32878;"Rent";6.0;"Venture";"C";13775;12.98;1;0.42;"Y";14
28;67000;"Rent";3.0;"Homeimprovement";"B";12000;0.0;0;0.18;"N";5
29;200000;"Mortgage";9.0;"Medical";"B";6000;0.0;0;0.03;"N";8
27;130000;"Rent";6.0;"Education";"A";10000;7.74;0;0.08;"N";5
28;58600;"Other";1.0;"Homeimprovement";"A";4550;8.0;0;0.08;"N";8
23;24000;"Rent";0.0;"Homeimprovement";"C";5000;14.27;1;0.21;"Y";2
26;97188;"Rent";7.0;"Venture";"D";16000;12.8;0;0.16;"N";3
25;37000;"Own";0.0;"Venture";"C";10000;15.96;0;0.27;"N";3
32;90000;"Mortgage";7.0;"Medical";"B";3000;9.25;0;0.03;"N";9
38;92904;"Mortgage";8.0;"Medical";"B";5375;10.51;0;0.06;"N";16
24;18000;"Rent";0.0;"Homeimprovement";"A";10000;7.29;1;0.56;"N";4
29;54000;"Mortgage";7.0;"Medical";"F";14800;18.53;1;0.27;"Y";8
46;55000;"Mortgage";3.0;"Venture";"B";15000;10.37;0;0.27;"N";11
25;62400;"Mortgage";4.0;"Homeimprovement";"B";2000;10.99;0;0.03;"N";4
36;36000;"Rent";3.0;"Debtconsolidation";"C";9000;12.73;0;0.25;"Y";17
25;108000;"Mortgage";9.0;"Medical";"B";15000;10.39;0;0.14;"N";4
25;28800;"Rent";2.0;"Debtconsolidation";"B";3000;12.42;0;0.1;"N";2
22;60000;"Mortgage";1.0;"Medical";"A";10000;7.9;0;0.17;"N";4
28;46858;"Mortgage";0.0;"Personal";"B";3600;9.91;0;0.08;"N";10
24;64000;"Mortgage";2.0;"Debtconsolidation";"E";12000;17.56;1;0.19;"Y";4
37;26400;"Rent";0.0;"Medical";"E";10000;19.03;1;0.38;"Y";12
26;200000;"Mortgage";4.0;"Education";"C";15000;14.79;0;0.07;"N";3
29;35000;"Rent";0.0;"Venture";"A";3200;7.49;0;0.09;"N";6
24;33396;"Rent";3.0;"Personal";"D";2800;16.0;1;0.08;"N";3
23;92000;"Mortgage";7.0;"Education";"C";7000;13.47;0;0.08;"Y";4
24;112000;"Mortgage";0.0;"Debtconsolidation";"B";6000;9.91;0;0.05;"N";4
23;30000;"Rent";3.0;"Personal";"B";10000;11.14;1;0.33;"N";2
22;39000;"Rent";4.0;"Medical";"B";14000;10.37;1;0.36;"N";3
44;30000;"Mortgage";7.0;"Debtconsolidation";"D";4500;15.62;1;0.15;"N";15
30;50000;"Mortgage";0.0;"Venture";"C";10000;0.0;0;0.2;"N";9
28;178000;"Rent";5.0;"Education";"D";25000;14.46;1;0.14;"Y";7
26;69000;"Mortgage";8.0;"Personal";"A";15000;7.49;0;0.22;"N";3
24;52000;"Mortgage";7.0;"Venture";"B";7800;11.36;0;0.15;"N";3
38;80000;"Mortgage";2.0;"Medical";"C";5000;13.85;0;0.06;"N";15
22;65496;"Rent";6.0;"Venture";"B";10000;11.11;0;0.15;"N";4
26;124500;"Mortgage";10.0;"Personal";"B";6000;10.62;0;0.05;"N";2
22;56400;"Mortgage";6.0;"Education";"D";17300;15.62;0;0.31;"N";4
23;107806;"Rent";3.0;"Venture";"B";11425;10.37;0;0.11;"N";3
43;46000;"Rent";2.0;"Medical";"D";13000;15.7;1;0.28;"Y";15
24;47000;"Mortgage";9.0;"Venture";"C";9600;15.96;0;0.2;"N";2
23;92004;"Mortgage";7.0;"Venture";"B";24250;11.12;0;0.26;"N";4
38;90000;"Mortgage";0.0;"Homeimprovement";"C";9600;13.92;0;0.11;"Y";17
36;75000;"Rent";12.0;"Medical";"A";7000;6.92;0;0.09;"N";17
22;30000;"Rent";1.0;"Medical";"C";10000;12.53;1;0.33;"N";4
39;75000;"Rent";0.0;"Education";"B";14400;12.53;0;0.19;"N";11
26;40000;"Mortgage";6.0;"Homeimprovement";"B";6000;11.99;0;0.15;"N";2
26;50000;"Mortgage";5.0;"Homeimprovement";"B";12375;10.99;0;0.25;"N";3
31;70000;"Mortgage";16.0;"Venture";"A";14000;7.88;0;0.2;"N";10
26;75000;"Mortgage";7.0;"Venture";"A";10000;7.49;0;0.13;"N";2
26;22440;"Own";10.0;"Venture";"B";4750;11.86;0;0.21;"N";4
27;107000;"Mortgage";4.0;"Education";"A";11500;8.38;0;0.11;"N";10
50;120000;"Mortgage";0.0;"Homeimprovement";"D";5575;15.2;0;0.05;"Y";13
21;100000;"Own";5.0;"Personal";"A";5000;7.14;0;0.05;"N";3
33;48000;"Rent";2.0;"Medical";"B";1500;11.71;0;0.03;"N";8
24;35000;"Rent";1.0;"Medical";"B";10000;0.0;0;0.29;"N";2
25;32500;"Mortgage";3.0;"Education";"A";12500;7.9;0;0.38;"N";4
35;87550;"Rent";3.0;"Medical";"F";28000;18.62;1;0.27;"N";10
31;35142;"Rent";0.0;"Venture";"B";8000;11.11;0;0.23;"N";6
23;83000;"Mortgage";0.0;"Venture";"D";20000;14.54;0;0.24;"Y";4
23;75000;"Rent";1.0;"Venture";"B";6000;12.42;0;0.08;"N";3
23;35375;"Mortgage";7.0;"Debtconsolidation";"A";5600;6.76;0;0.16;"N";3
32;75000;"Mortgage";12.0;"Homeimprovement";"B";12000;10.65;0;0.16;"N";5
23;76000;"Rent";3.0;"Medical";"C";13000;0.0;0;0.17;"Y";2
39;164000;"Mortgage";18.0;"Venture";"C";35000;13.99;0;0.21;"Y";14
26;22406;"Rent";5.0;"Personal";"A";2500;6.76;1;0.11;"N";4
22;25000;"Own";1.0;"Personal";"A";11100;9.63;0;0.44;"N";3
29;35000;"Own";11.0;"Medical";"C";4200;12.99;0;0.12;"N";8
25;45000;"Rent";9.0;"Education";"A";4800;7.51;0;0.11;"N";3
26;51600;"Rent";10.0;"Education";"B";14000;10.37;1;0.27;"N";2
31;24000;"Rent";0.0;"Education";"A";5000;7.51;0;0.21;"N";8
31;160000;"Rent";1.0;"Homeimprovement";"C";7500;11.28;0;0.05;"N";7
25;35392;"Rent";9.0;"Education";"A";6000;7.4;0;0.17;"N";3
31;61104;"Mortgage";3.0;"Homeimprovement";"B";15000;9.25;0;0.25;"N";10
23;30000;"Mortgage";7.0;"Education";"A";12000;8.94;0;0.4;"N";4
41;36000;"Rent";5.0;"Debtconsolidation";"A";10000;6.03;0;0.28;"N";15
21;35000;"Rent";5.0;"Medical";"C";11300;13.49;1;0.32;"N";3
30;24000;"Mortgage";0.0;"Debtconsolidation";"A";7000;6.62;0;0.29;"N";10
32;49500;"Rent";2.0;"Medical";"B";8900;0.0;0;0.18;"N";7
24;30000;"Rent";0.0;"Education";"B";5000;11.14;0;0.17;"N";2
30;59497;"Mortgage";4.0;"Medical";"D";17000;16.89;1;0.24;"N";8
24;148000;"Mortgage";8.0;"Debtconsolidation";"D";25000;15.31;1;0.17;"Y";2
31;78000;"Mortgage";0.0;"Debtconsolidation";"A";5000;0.0;1;0.06;"N";7
24;75000;"Rent";7.0;"Homeimprovement";"C";24000;0.0;1;0.32;"N";3
25;35000;"Rent";1.0;"Medical";"B";1500;10.0;0;0.04;"N";4
26;81204;"Mortgage";1.0;"Education";"B";9100;10.95;0;0.11;"N";4
29;450000;"Mortgage";4.0;"Education";"D";25000;15.37;0;0.06;"N";7
22;60000;"Rent";0.0;"Education";"B";3700;10.37;0;0.06;"N";4
27;40000;"Rent";9.0;"Debtconsolidation";"B";2000;10.75;0;0.05;"N";6
25;43633;"Mortgage";3.0;"Debtconsolidation";"D";9000;15.62;1;0.21;"N";3
27;70400;"Mortgage";6.0;"Personal";"C";15000;0.0;0;0.21;"Y";9
30;86000;"Mortgage";7.0;"Debtconsolidation";"B";10000;0.0;0;0.12;"N";10
25;174000;"Mortgage";2.0;"Debtconsolidation";"C";8800;14.27;0;0.05;"N";3
25;91200;"Mortgage";9.0;"Personal";"A";6000;7.68;0;0.07;"N";4
21;83000;"Mortgage";5.0;"Personal";"C";15000;12.84;1;0.18;"Y";4
21;26400;"Rent";5.0;"Personal";"C";4750;12.23;0;0.18;"N";3
28;66920;"Rent";12.0;"Medical";"C";5000;14.26;0;0.07;"N";6
27;20000;"Rent";4.0;"Personal";"C";3250;0.0;1;0.16;"N";5
28;71000;"Mortgage";1.0;"Venture";"B";9800;12.21;0;0.14;"N";5
31;44000;"Rent";0.0;"Homeimprovement";"B";3520;10.38;0;0.08;"N";10
42;110000;"Mortgage";6.0;"Venture";"C";10800;14.27;0;0.1;"N";17
30;85000;"Rent";0.0;"Debtconsolidation";"C";10000;13.16;0;0.12;"Y";10
23;90000;"Mortgage";6.0;"Personal";"B";15000;9.99;1;0.17;"N";3
55;54000;"Rent";4.0;"Debtconsolidation";"C";1000;13.99;1;0.02;"N";27
27;54000;"Mortgage";1.0;"Homeimprovement";"B";27575;0.0;0;0.51;"N";5
39;50000;"Rent";5.0;"Personal";"A";5500;6.54;0;0.11;"N";13
23;53000;"Rent";0.0;"Venture";"C";9000;12.09;0;0.17;"Y";3
27;18000;"Mortgage";0.0;"Venture";"A";2000;7.88;0;0.11;"N";5
23;44000;"Mortgage";0.0;"Medical";"A";5500;6.17;0;0.13;"N";4
24;65000;"Mortgage";5.0;"Personal";"B";9600;11.99;0;0.15;"N";3
36;50000;"Rent";6.0;"Venture";"C";7200;13.98;0;0.14;"N";15
40;46000;"Mortgage";5.0;"Medical";"A";10000;7.9;0;0.22;"N";16
25;60000;"Mortgage";1.0;"Venture";"A";5000;7.29;0;0.08;"N";3
22;44000;"Rent";3.0;"Personal";"A";4500;5.79;1;0.1;"N";3
28;64000;"Mortgage";4.0;"Personal";"A";8825;5.99;0;0.14;"N";5
24;60000;"Mortgage";7.0;"Venture";"B";15850;11.11;0;0.26;"N";3
28;46000;"Mortgage";12.0;"Education";"A";6000;8.0;0;0.13;"N";7
23;120000;"Rent";1.0;"Personal";"B";7000;10.75;0;0.06;"N";2
34;55000;"Rent";3.0;"Debtconsolidation";"C";12000;13.16;0;0.22;"N";8
37;69000;"Own";12.0;"Homeimprovement";"A";12000;9.32;0;0.17;"N";13
22;47000;"Rent";2.0;"Medical";"A";6000;5.42;0;0.13;"N";3
22;36396;"Other";0.0;"Education";"A";10800;5.42;0;0.16;"N";13
21;30000;"Rent";2.0;"Venture";"B";7000;10.99;0;0.23;"N";3
21;35000;"Mortgage";1.0;"Medical";"A";4950;7.68;0;0.14;"N";4
27;57500;"Rent";2.0;"Debtconsolidation";"C";9000;11.97;0;0.16;"Y";9
43;42000;"Rent";4.0;"Education";"D";7000;14.96;0;0.17;"Y";16
47;30000;"Rent";2.0;"Homeimprovement";"C";3000;12.99;1;0.1;"N";11
25;55000;"Mortgage";9.0;"Debtconsolidation";"A";17000;6.91;0;0.31;"N";4
23;45000;"Rent";0.0;"Debtconsolidation";"B";7800;12.69;0;0.17;"N";4
22;75000;"Rent";2.0;"Debtconsolidation";"B";21000;10.0;0;0.28;"N";4
23;54000;"Rent";8.0;"Venture";"B";12000;11.36;0;0.22;"N";2
25;43000;"Rent";1.0;"Venture";"C";12000;13.16;0;0.28;"Y";2
21;61000;"Rent";3.0;"Education";"B";7500;10.39;0;0.12;"N";4
41;40000;"Rent";3.0;"Personal";"A";9200;7.49;0;0.23;"N";15
26;30000;"Rent";1.0;"Debtconsolidation";"A";10000;6.99;1;0.33;"N";4
24;60140;"Rent";2.0;"Venture";"A";7000;8.59;0;0.12;"N";3
24;19200;"Rent";2.0;"Medical";"C";2000;13.49;0;0.1;"N";4
22;88000;"Rent";6.0;"Debtconsolidation";"D";25000;15.58;1;0.28;"Y";2
32;122004;"Mortgage";13.0;"Medical";"A";10000;8.59;0;0.08;"N";10
30;55000;"Mortgage";0.0;"Personal";"C";6000;12.99;0;0.11;"Y";6
42;67147;"Rent";6.0;"Medical";"D";22400;14.11;1;0.28;"Y";11
29;46400;"Mortgage";0.0;"Education";"A";12000;7.51;0;0.26;"N";10
